10028	44	6	9	20	11	2	0	0	1	4	3	5	1	6	2	0	7	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4796	489	2283	2829	1875	2538	1520	1265	106	1429	333	933	1053	2758	1336	311	551	440	1145	1467	698	623	441	750	537	3284	380	787	281	462	2593	220	611	247	213	300	871	199	344	318	214	1301	179	223	276	0	483	19	215	696	115	262	320	146	133	170	78	119	275	208	195	58	242	107	197	109	13	141	60	47	8	57	94	53	52	34	5	1	80	32	59	44	56	14	16	32	13	40	6	43	22	13	43	101	6	62	5	88	6	2	34	15	1	4	1	17	18	26	26	4	1	13	0	4	7	11	4	0	0	0	6	9	3937	743	742	813	740	817	579	562	428	534	489	384	335	279	302	125	140	81	101	68	60	44	87	51	55	56	47	5	9	14	17	3	4	3	4	2	2	3	2	1	1	1	0
11210	7	12	2	0	0	0	17	1	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11651	11755	6594	4877	5512	5930	5622	5835	1989	1267	4826	2087	3551	701	1981	1748	3510	3212	1802	1492	2384	2404	2086	667	2458	1392	1716	1304	950	1473	339	889	1177	706	1583	1256	280	952	1006	821	738	94	722	282	236	481	376	768	152	83	263	193	174	60	88	214	0	303	73	127	152	157	116	158	105	65	199	33	42	43	93	66	104	63	93	111	76	49	66	70	144	33	35	74	29	62	34	26	26	17	27	10	6	7	21	13	48	0	12	0	6	4	12	19	19	11	14	10	23	33	0	20	19	19	4	0	2	1	0	0	13	7	3739	719	776	617	673	584	521	568	431	370	349	384	289	256	223	110	97	97	88	54	76	61	70	60	52	41	58	14	11	22	19	7	9	52	6	2	2	4	1	2	0	0	0
11204	5	36	4	5	6	1	0	0	5	16	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6957	11673	16980	6206	3811	4305	2754	2707	5036	972	2745	2483	2124	606	2807	3914	3329	3294	2212	1024	1120	815	3488	874	884	1389	796	2168	1562	764	348	795	1420	1136	1752	428	129	1219	433	793	281	59	554	562	283	404	381	752	280	93	228	299	204	341	104	186	0	439	236	109	188	160	94	167	85	72	182	60	87	64	59	97	47	58	118	42	41	35	80	163	179	70	95	60	43	48	43	10	25	36	33	34	29	11	29	7	8	2	10	4	2	8	18	38	21	6	20	7	7	13	3	14	61	19	2	1	13	10	7	0	16	5	5042	880	1081	991	786	801	769	665	557	450	450	473	383	345	268	107	116	132	89	137	98	92	87	54	54	60	37	18	13	11	7	15	11	2	5	5	3	6	2	2	0	0	0
10007	40	1	3	4	6	0	0	1	2	0	3	0	1	2	1	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	931	208	2011	2178	97	778	145	55	1182	1222	105	572	51	497	188	1575	24	270	266	424	70	17	127	233	11	923	21	347	90	6	1277	134	106	90	5	161	831	216	9	35	0	672	58	66	196	0	93	0	36	1671	3	94	123	60	219	103	0	161	138	156	12	10	58	66	58	40	13	103	21	45	2	7	6	16	32	10	1	1	22	35	2	23	10	14	2	0	9	26	3	43	8	0	32	12	1	7	29	43	6	2	76	48	0	1	0	11	16	24	16	0	0	5	0	0	6	8	5	0	0	0	1	7	12570	2352	2663	2497	2244	1926	1878	1927	1490	1192	1214	1168	1114	946	849	356	340	310	221	162	219	205	162	141	178	141	124	85	33	22	43	17	24	35	17	15	13	12	3	8	2	0	0
11368	22	17	26	2	0	62	0	35	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18372	28116	6616	4681	4390	3648	2930	2790	5029	3230	3742	5101	2410	2155	1150	3202	1457	2135	2171	1582	1182	991	1152	1318	1251	613	1191	1419	2181	782	350	884	917	2353	700	281	266	735	409	342	415	161	311	396	1557	265	214	224	561	677	284	193	168	211	163	350	838	288	187	186	135	91	102	348	101	90	82	89	310	109	61	140	68	69	62	46	30	34	62	17	152	40	60	53	47	28	64	1	33	25	15	24	12	92	48	23	14	1	10	43	5	9	15	21	12	8	20	9	42	12	1	12	15	5	13	0	16	13	9	0	7	3	14967	2896	2135	2162	2221	2607	1900	1995	1449	1476	1343	1361	1031	871	835	416	317	287	240	226	172	193	131	221	212	152	110	52	48	40	36	13	22	15	19	18	7	12	3	6	1	1	0
10033	11	11	5	1	2	13	0	14	0	4	0	2	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21105	803	3786	2470	9595	6425	6789	8781	233	11649	415	5282	4356	4753	372	238	293	561	1191	2014	2829	5546	276	3296	2214	876	2091	324	453	2261	1012	226	352	856	95	1576	371	242	1891	188	988	207	191	278	135	0	442	14	259	511	405	222	169	274	131	237	45	55	69	118	105	112	158	26	132	62	137	98	167	26	9	74	141	44	17	34	78	18	101	112	24	40	19	15	76	48	6	89	23	29	17	9	20	37	80	23	20	18	11	80	28	3	40	15	1	4	19	11	20	13	0	6	2	2	0	17	5	0	5	16	1	3	6450	1168	1177	1392	1107	1053	1081	838	614	797	639	615	441	376	423	163	166	128	120	186	64	75	73	83	96	58	75	22	14	19	9	25	7	10	8	6	5	2	2	2	4	0	0
11230	10	6	3	1	1	1	0	0	0	31	3	0	0	0	1	3	0	0	0	0	0	1	2	2	0	1	0	3	0	0	0	0	0	0	1	0	0	0	13307	13909	14849	7587	5823	7396	5741	6381	2374	1627	3701	2527	3679	1153	2395	3098	4602	4021	2843	1661	2324	2466	3060	1029	2632	2152	1723	2248	1162	1477	779	1050	3011	1392	1782	1625	235	1603	929	1054	686	115	1191	535	350	367	742	783	312	99	454	171	255	131	153	255	1	440	207	196	275	139	192	276	127	76	38	79	68	53	85	132	117	114	108	90	113	70	127	69	256	81	37	103	46	55	36	17	68	30	46	29	33	12	81	11	17	6	33	6	7	25	25	22	38	17	29	16	29	18	1	15	47	12	1	7	18	2	3	0	13	14	824	97	198	205	194	94	141	151	114	146	88	104	77	56	67	28	15	18	17	12	6	14	42	15	21	8	9	1	2	1	2	6	7	0	1	1	0	0	3	1	0	0	0
11373	23	43	7	2	9	20	0	9	16	0	0	17	2	0	1	0	1	0	5	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14708	16867	6551	5202	12165	3684	2898	2665	4672	2013	1785	2929	3005	1015	1635	2928	1642	1735	1787	1436	892	1513	1391	767	1082	1313	842	1138	1899	640	599	807	664	1337	874	1308	751	742	367	483	335	349	479	433	1145	326	350	316	410	379	275	161	149	150	159	324	174	213	161	233	128	145	108	190	138	79	80	122	152	83	55	76	62	61	60	42	85	16	77	23	62	41	380	75	97	12	59	6	31	47	20	29	8	20	35	13	22	4	11	37	18	19	10	24	12	15	24	11	42	9	0	12	19	14	3	12	9	11	5	0	7	2	6211	1478	1235	1090	1061	1044	843	820	664	643	538	663	454	424	411	160	155	125	120	59	105	72	114	98	79	97	60	20	16	15	13	13	19	7	3	5	1	2	4	1	5	1	0
10310	16	5	4	2	2	1	0	2	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5953	1899	1981	5287	331	1429	1115	705	2643	724	2624	1895	779	939	1241	1202	1383	1179	1380	1057	611	352	2462	417	347	367	405	798	763	267	266	1517	300	157	623	19	101	363	160	355	197	10	543	367	34	1805	164	384	287	30	67	114	53	62	42	86	1	129	27	78	82	146	22	58	36	52	53	37	34	63	128	40	10	34	51	28	28	57	94	1	4	44	16	24	15	25	17	4	28	7	16	44	91	2	4	17	1	0	4	4	8	1	10	11	12	16	2	3	2	15	21	10	11	26	11	1	0	20	22	0	2	2	1328	197	190	205	196	195	237	192	119	191	119	140	91	95	88	41	20	33	26	18	21	29	32	37	8	25	18	12	8	4	2	5	1	8	1	2	0	2	3	0	0	0	0
10304	16	5	1	2	1	0	2	4	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9200	2521	3219	7300	1209	3119	2521	2165	4547	1432	3388	3007	1891	1228	1783	1675	2208	2064	1957	1333	1325	1126	3317	1033	985	71	986	719	965	651	153	1562	451	284	1059	565	103	527	453	524	490	18	896	492	139	2043	238	433	453	19	180	92	108	42	53	149	640	129	61	76	113	240	42	171	78	59	55	45	79	127	127	49	39	97	94	68	22	135	73	14	4	60	49	50	29	32	60	4	26	28	27	70	8	10	5	11	4	0	5	6	19	4	9	16	19	17	0	6	1	11	0	12	12	24	7	2	2	20	45	0	2	1	2342	511	432	414	369	374	304	320	223	179	221	213	248	154	124	62	58	44	40	29	21	23	24	67	28	29	19	6	2	3	8	6	5	2	3	4	4	2	0	0	0	0	0
11433	4	3	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7171	6426	2865	3323	1313	2283	2154	1435	3143	737	5881	1997	1425	895	1077	1394	1483	3284	2365	1821	1171	686	1152	418	805	270	790	546	1382	418	71	3224	260	477	1018	164	226	496	295	300	344	27	399	500	426	0	102	297	418	27	129	162	54	62	178	145	0	91	34	60	47	117	44	44	45	72	86	25	69	89	186	54	44	99	68	66	46	194	43	10	17	28	32	29	39	33	14	6	10	14	21	32	6	8	5	11	9	0	5	6	2	4	7	11	23	15	3	3	2	8	8	10	11	8	3	0	1	5	6	0	10	1	6678	1245	1350	1238	1185	1148	959	952	745	757	696	606	477	463	453	193	176	123	127	153	99	95	64	112	67	69	62	29	22	17	5	13	16	17	21	9	6	3	1	3	0	3	0
11221	27	18	7	4	0	7	2	12	1	0	2	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27931	10228	4983	5231	7103	13430	10344	9924	5967	7448	3094	4589	5087	3578	4125	3633	1735	3801	3824	6570	5723	4616	2027	3033	5232	70	2613	1849	2007	2310	1023	1308	1760	2633	1000	577	450	695	1521	383	1245	226	518	535	875	1073	656	489	1149	59	691	233	472	361	125	169	0	196	201	165	169	214	234	359	179	108	188	71	133	84	90	198	174	91	53	182	144	164	58	59	60	114	109	205	65	108	144	12	26	9	35	29	22	16	30	11	31	12	12	6	7	11	28	45	28	34	12	30	2	50	0	13	25	7	3	14	20	41	2	0	16	5	16787	3036	2024	2464	2259	2874	1981	2065	1369	1591	1425	1461	1109	943	821	497	349	257	282	329	212	199	119	349	206	157	147	58	40	49	50	37	28	18	27	11	5	13	1	2	6	1	1
10022	148	14	10	31	26	2	0	1	10	4	8	6	3	17	6	6	4	5	1	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2870	416	3113	5676	1710	2268	985	868	144	1063	271	2110	833	2203	618	836	321	545	813	821	530	277	404	1044	237	3350	305	672	318	225	2643	419	329	99	101	509	2748	322	174	166	159	2767	135	256	440	0	307	11	204	678	104	257	385	26	563	220	139	74	461	315	132	94	215	145	172	167	54	255	40	75	3	27	99	68	70	41	7	5	32	45	8	60	60	25	4	28	44	37	9	118	15	3	114	24	6	24	44	135	5	44	55	88	0	6	1	26	15	38	91	0	0	15	1	0	26	18	17	0	2	0	7	11	341	61	115	116	73	23	67	34	63	50	28	25	16	23	23	7	8	22	10	2	1	3	2	14	10	6	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
11436	8	4	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4873	3192	2313	1451	370	900	759	420	2409	331	3562	1066	376	64	908	482	1105	1049	1029	780	432	283	814	328	237	8	299	349	850	109	41	1422	145	38	703	10	64	190	65	272	104	85	161	482	212	0	62	265	206	3	26	66	25	9	26	56	279	29	14	41	27	79	7	19	19	28	13	14	16	33	112	18	28	18	46	17	23	81	6	0	3	11	24	14	17	18	6	2	5	3	8	26	1	4	0	3	4	0	1	1	2	2	8	1	16	5	1	3	0	7	0	5	6	8	1	1	0	1	6	0	3	0	2871	520	272	268	343	442	277	305	159	230	191	236	161	132	118	66	45	25	30	33	14	22	6	32	30	27	28	5	9	8	16	2	4	6	3	3	2	0	2	0	0	3	0
11102	18	5	6	4	0	1	0	1	0	0	1	0	0	0	3	0	1	6	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	6858	7388	4374	2805	1421	2153	1016	1079	2041	1411	1540	1464	1002	2697	1541	1558	684	925	961	543	513	422	682	765	435	396	312	568	662	324	656	371	434	592	353	359	179	329	194	239	147	425	350	242	677	147	296	90	273	82	96	248	205	181	255	100	28	123	100	90	82	85	74	224	81	84	32	60	48	64	53	68	29	49	22	14	36	3	14	41	61	27	37	20	14	15	48	7	23	15	16	14	20	24	13	13	9	12	8	2	3	9	3	4	11	6	15	12	7	6	0	12	6	5	6	2	3	1	4	3	0	1	5694	1216	1016	1044	955	1059	915	811	661	524	550	543	459	403	358	151	119	139	93	113	166	81	85	83	65	60	53	20	16	9	14	14	14	9	13	7	4	3	1	0	3	1	0
11419	9	15	0	4	0	0	30	2	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15152	16581	5713	3534	1027	4332	1577	831	2860	1152	5264	1873	1186	1331	4086	2054	1834	2176	2188	1110	924	516	1609	1219	604	463	524	1290	4735	317	150	1317	709	386	1197	205	106	432	193	444	253	48	279	937	576	190	135	380	244	220	271	14	384	24	105	250	76	704	1776	170	117	87	36	82	49	66	11	73	207	60	294	49	61	64	57	54	32	24	91	4	4	67	22	76	45	11	5	3	15	18	11	21	5	4	1	4	33	0	7	6	1	2	20	20	17	7	3	2	8	8	0	6	11	10	0	0	5	6	5	0	17	0	2751	504	591	560	484	396	396	349	318	313	247	250	204	214	200	107	65	67	51	66	34	36	33	22	23	65	21	8	10	9	2	2	7	2	5	2	2	1	1	0	0	0	0
10020	20	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	147	215	0	25	1	0	4	55	3	36	2	15	0	22	3	9	15	15	3	0	2	8	0	372	2	15	2	0	35	10	4	1	0	25	106	10	0	0	0	140	0	16	6	0	4	0	11	288	0	0	2	1	34	16	0	10	2	27	0	1	6	0	6	7	0	25	0	4	0	3	1	3	1	0	0	0	4	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	3	5	0	0	3	0	0	0	0	2	0	1	73	0	0	0	0	0	0	0	0	0	0	0	0	0	2133	389	303	299	326	348	286	257	195	237	191	175	123	104	97	43	45	49	37	29	22	24	9	27	16	31	24	7	4	4	2	7	2	3	0	0	2	0	1	0	0	0	0
10034	13	4	9	0	1	29	1	8	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20360	737	3998	2776	7565	4932	6591	7885	1180	10511	524	4263	4814	8492	243	802	348	375	1031	1894	2277	4418	125	4769	1625	615	2157	292	294	2153	806	234	450	729	77	417	260	290	2039	182	891	153	148	289	83	0	454	14	189	328	372	240	175	692	113	172	126	74	64	137	79	45	96	14	92	90	51	64	164	82	18	98	97	31	1	34	42	3	34	209	14	26	24	4	45	50	4	141	28	6	23	15	44	51	55	46	21	4	15	12	6	2	60	14	9	7	22	12	18	8	0	5	1	0	2	7	0	3	0	0	2	2	11265	1923	1651	1616	1565	1690	1543	1567	1111	1013	949	995	829	694	608	364	232	228	164	217	127	160	89	132	148	118	115	43	39	28	24	17	27	50	15	12	12	7	1	6	0	1	0
11004	3	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	635	441	883	1600	45	353	121	18	2394	109	567	697	50	324	553	861	2027	313	373	142	106	26	375	75	43	119	57	308	261	8	51	463	249	93	652	9	17	212	6	643	6	17	150	51	333	0	71	434	45	118	35	59	36	254	11	37	0	28	54	41	62	30	12	30	12	20	18	20	3	36	26	24	23	21	41	7	7	3	13	2	0	18	25	8	2	10	6	1	11	1	9	9	1	4	3	10	1	0	1	0	6	3	5	0	6	1	5	1	7	1	0	1	3	3	0	0	1	1	2	0	1	0	138	30	14	11	40	34	32	18	7	42	32	28	12	12	9	10	6	1	4	0	1	0	0	14	0	1	1	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0
11374	10	9	2	1	4	2	0	0	2	11	3	2	0	0	2	0	1	0	0	3	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5983	6837	5394	2850	2558	1592	1263	1209	2830	427	1087	1433	1209	470	749	1417	1531	784	1102	776	1753	672	665	488	398	1729	375	771	628	268	442	439	557	187	630	956	114	730	231	480	178	183	560	181	731	150	332	442	245	96	74	150	158	93	91	155	73	141	80	112	112	65	109	105	94	42	108	85	34	56	46	54	48	70	52	25	24	7	47	37	28	31	24	22	32	11	15	3	7	8	26	28	11	13	60	14	12	2	15	65	7	7	4	5	13	7	13	17	6	17	1	17	14	5	37	8	6	6	21	0	0	2	3135	622	1050	930	732	456	551	560	462	471	365	330	291	289	242	153	97	91	64	51	64	50	91	77	44	38	32	9	14	6	11	7	7	2	4	5	7	1	1	2	0	0	0
11223	23	22	13	3	3	2	0	0	1	26	0	0	0	1	4	5	0	0	0	2	0	3	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8331	12445	16542	7090	3129	3756	2460	2443	2513	941	4520	2584	1839	1460	2735	2491	3189	3607	2350	1329	1185	890	2092	1703	871	1524	851	2340	1373	872	373	1630	1646	1290	1638	538	164	1143	420	812	258	57	806	465	209	480	362	639	397	179	203	260	225	171	122	323	12	503	138	179	226	128	103	253	74	118	67	105	88	126	95	741	48	94	141	90	33	55	79	59	180	87	50	84	32	35	43	3	28	35	35	28	20	16	44	10	29	2	16	2	4	10	56	25	13	26	14	4	2	16	0	13	52	25	18	3	10	16	3	0	14	4	6909	1306	1154	1145	1106	1074	1002	1030	698	664	619	622	512	421	419	194	155	132	128	122	135	99	128	75	104	74	73	56	21	15	18	19	16	3	8	7	7	5	4	2	0	2	0
11434	14	14	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8168	6868	3979	5953	1491	2322	2085	1272	6590	847	7060	3356	1410	638	2473	2814	2741	3190	2914	1740	1127	949	2488	711	667	159	993	809	1599	372	152	3332	376	216	2172	149	156	934	251	691	328	129	605	890	596	0	236	856	473	43	122	435	75	270	84	209	236	100	46	124	93	180	67	51	58	70	156	81	34	93	332	71	43	93	116	92	17	152	69	23	24	37	30	34	33	27	10	6	49	15	30	77	4	4	38	29	13	0	12	5	4	3	21	11	37	15	4	2	5	22	1	10	27	22	11	6	1	1	4	0	12	0	7344	1324	1874	1496	1478	1114	1247	1125	980	743	742	685	654	661	487	168	195	190	189	104	159	114	123	93	44	144	85	27	25	13	12	17	16	6	10	9	5	4	4	1	1	2	0
